,Gender,Age,Current_position,Salary,Actual_hrs,Effort,Policy_influence,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,Burnout,Job_satisfaction,Age_centered,Gender_mod_Age,Salary_mod_Age,Actual_hrs_mod_Age,Effort_mod_Age,Policy_influence_mod_Age,Teaching_percent_mod_Age,Research_percent_mod_Age,Academic_Resources_mod_Age,Perceived_Autonomy_mod_Age,Burnout_mod_Age,Age_centered_mod_Age
356,2.0,-16.947526236881558,3.0,7.691025854665247,40.0,100.0,3.0,50.78516714005955,29.989132089736394,4.166666666666667,4.666666666666667,2.75,4.2,-16.947526236881558,-33.895052473763116,-130.34386246047367,-677.9010494752623,-1694.7526236881558,-50.84257871064467,-860.6829525505743,-508.2416029121142,-70.61469265367316,-79.08845577211395,-46.60569715142428,287.2186455497888
357,2.0,-0.9475262368815578,4.0,9.908204401830464,42.0,131.25,1.0,66.66666666666666,0.0,2.3333333333333335,2.1666666666666665,3.75,2.4,-0.9475262368815578,-1.8950524737631156,-9.388283631119705,-39.79610194902543,-124.36281859070446,-0.9475262368815578,-63.16841579210384,-0.0,-2.210894552723635,-2.052973513243375,-3.5532233883058417,0.897805969578926
358,1.0,-14.947526236881558,4.0,7.691025854665247,55.0,137.5,3.0,36.36363636363637,36.36363636363637,3.1666666666666665,2.6666666666666665,5.0,2.0,-14.947526236881558,-14.947526236881558,-114.96181075114319,-822.1139430284857,-2055.284857571214,-44.84257871064467,-543.5464086138749,-543.5464086138749,-47.333833083458266,-39.86006996501749,-74.73763118440779,223.42854060226256
359,2.0,2.052473763118442,5.0,12.017227897914449,40.0,100.0,4.0,40.0,40.0,3.8333333333333335,3.0,4.0,2.8,2.052473763118442,4.104947526236884,24.665044965884395,82.09895052473769,205.24737631184422,8.209895052473769,82.09895052473769,82.09895052473769,7.867816091954029,6.157421289355327,8.209895052473769,4.212648548289579
360,1.0,13.052473763118442,5.0,10.334815992206426,40.0,100.0,3.0,21.809369951534734,54.523424878836835,4.333333333333333,4.666666666666667,1.75,3.6,13.052473763118442,13.052473763118442,134.89491458493126,522.0989505247377,1305.2473763118442,39.15742128935533,284.66622908255084,711.6655727063771,56.56071964017991,60.91154422788607,22.841829085457274,170.36707133689532
361,2.0,-12.947526236881558,4.0,8.369645783018065,42.5,100.0,1.0,58.139534883720934,11.627906976744185,2.6666666666666665,3.062091503267974,3.0,2.0,-12.947526236881558,-25.895052473763116,-108.36620836903148,-550.2698650674662,-1294.7526236881558,-12.947526236881558,-752.7631533070673,-150.55263066141345,-34.52673663168415,-39.646510078294185,-38.84257871064467,167.63843565473633
362,1.0,6.052473763118442,5.0,11.02757383573326,50.0,147.05882352941177,2.0,40.0,30.0,2.5,2.3333333333333335,3.75,2.2,6.052473763118442,6.052473763118442,66.74410131162696,302.6236881559221,890.0696710468297,12.104947526236884,242.0989505247377,181.57421289355327,15.131184407796106,14.1224387806097,22.69677661169416,36.63243865323712
363,2.0,10.052473763118442,6.0,15.622396267288783,50.0,125.0,2.0,55.00000000000001,30.0,3.5,2.3333333333333335,4.75,3.2,10.052473763118442,20.104947526236884,157.04372859395997,502.6236881559221,1256.5592203898052,20.104947526236884,552.8860569715144,301.5742128935533,35.18365817091455,23.455772113943034,47.749250374812604,101.05222875818465
364,2.0,-6.947526236881558,4.0,11.536538781997873,40.0,100.0,2.0,62.5,25.0,4.5,4.166666666666667,3.0,3.6,-6.947526236881558,-13.895052473763116,-80.15040587073183,-277.9010494752623,-694.7526236881558,-13.895052473763116,-434.22038980509734,-173.68815592203896,-31.26386806596701,-28.948025987006492,-20.842578710644673,48.26812081215762
365,1.0,22.052473763118442,5.0,14.420673477497337,40.0,100.0,4.0,50.0,20.0,4.0,3.0,3.75,4.2,22.052473763118442,22.052473763118442,318.011523509008,882.0989505247377,2205.247376311844,88.20989505247377,1102.623688155922,441.04947526236884,88.20989505247377,66.15742128935533,82.69677661169416,486.31159907302725
366,1.0,-0.9475262368815578,4.0,11.704779972568675,40.0,100.0,2.0,30.0,50.0,3.3333333333333335,4.5,2.75,3.4,-0.9475262368815578,-0.9475262368815578,-11.090586120934619,-37.90104947526231,-94.75262368815578,-1.8950524737631156,-28.425787106446734,-47.37631184407789,-3.158420789605193,-4.26386806596701,-2.605697151424284,0.897805969578926
367,2.0,-6.947526236881558,4.0,10.094471434248138,50.0,125.0,4.0,40.0,50.0,3.6666666666666665,3.0,4.5,3.224938875305624,-6.947526236881558,-13.895052473763116,-70.13160513689034,-347.3763118440779,-868.4407796101947,-27.79010494752623,-277.9010494752623,-347.3763118440779,-25.47426286856571,-20.842578710644673,-31.26386806596701,48.26812081215762
368,1.0,-1.9475262368815578,4.0,9.133093202414981,20.0,100.0,2.0,40.0,30.0,3.6666666666666665,4.0,3.0,3.6,-1.9475262368815578,-1.9475262368815578,-17.786938635587784,-38.950524737631156,-194.75262368815578,-3.8950524737631156,-77.90104947526231,-58.425787106446734,-7.140929535232378,-7.790104947526231,-5.842578710644673,3.7928584433420416
369,1.0,-0.9475262368815578,4.0,10.094471434248138,40.0,100.0,2.0,58.139534883720934,23.25581395348837,3.1666666666666665,3.5,3.25,3.4,-0.9475262368815578,-0.9475262368815578,-9.56477653140152,-37.90104947526231,-94.75262368815578,-1.8950524737631156,-55.088734702416154,-22.03549388096646,-3.000499750124933,-3.3163418290854523,-3.079460269865063,0.897805969578926
370,1.0,2.052473763118442,5.0,9.373437760373271,40.0,100.0,3.0,43.47826086956522,43.47826086956522,2.3333333333333335,2.5,3.75,2.8,2.052473763118442,2.052473763118442,19.23873507338983,82.09895052473769,205.24737631184422,6.157421289355327,89.23798970080183,89.23798970080183,4.7891054472763654,5.1311844077961055,7.696776611694158,4.212648548289579
371,2.0,17.052473763118442,5.0,11.536538781997873,55.0,137.5,3.0,47.16981132075472,24.528301886792452,3.5,4.666666666666667,3.0,4.6,17.052473763118442,34.104947526236884,196.7265248972171,937.8860569715143,2344.715142428786,51.15742128935533,804.3619699584171,418.2682243783769,59.68365817091455,79.57821089455274,51.15742128935533,290.78686144184286
372,2.0,-1.9475262368815578,4.0,8.388025072744284,35.0,175.0,1.0,85.71428571428571,11.428571428571429,3.0,2.3333333333333335,4.75,2.0,-1.9475262368815578,-3.8950524737631156,-16.335898904789833,-68.16341829085452,-340.8170914542726,-1.9475262368815578,-166.9308203041335,-22.257442707217805,-5.842578710644673,-4.5442278860569685,-9.2507496251874,3.7928584433420416
373,2.0,7.052473763118442,4.0,8.628369630702576,50.0,125.0,2.0,61.40350877192983,21.052631578947366,3.5,1.8333333333333333,4.0,2.8,7.052473763118442,14.104947526236884,60.85135043901788,352.6236881559221,881.5592203898053,14.104947526236884,433.04663457744823,148.47313185512508,24.683658170914548,12.92953523238381,28.20989505247377,49.737386179474
374,1.0,5.052473763118442,6.0,15.622396267288783,40.0,100.0,2.0,20.0,50.0,4.166666666666667,3.5,3.25,3.6,5.052473763118442,5.052473763118442,78.93174725751607,202.0989505247377,505.2473763118442,10.104947526236884,101.04947526236884,252.6236881559221,21.05197401299351,17.683658170914548,16.420539730134937,25.527491127000232
375,2.0,6.052473763118442,4.0,9.133093202414981,40.0,100.0,3.0,60.0,20.0,3.8333333333333335,2.1666666666666665,4.5,2.0,6.052473763118442,12.104947526236884,55.27780698373207,242.0989505247377,605.2473763118442,18.157421289355327,363.14842578710653,121.04947526236884,23.201149425287362,13.11369315342329,27.23613193403299,36.63243865323712
376,2.0,15.052473763118442,4.0,8.796610821273376,40.0,100.0,3.0,47.05882352941176,11.76470588235294,3.0,2.3333333333333335,3.5,2.2,15.052473763118442,30.104947526236884,132.41075359158125,602.0989505247377,1505.2473763118442,45.15742128935533,708.3517064996913,177.08792662492283,45.15742128935533,35.1224387806097,52.68365817091455,226.5769663893691
377,1.0,-15.947526236881558,3.0,9.397472216169097,50.0,125.0,2.0,60.0,32.0,3.1666666666666665,3.8333333333333335,4.75,3.4,-15.947526236881558,-15.947526236881558,-149.86643472772215,-797.3763118440779,-1993.4407796101948,-31.895052473763116,-956.8515742128934,-510.32083958020985,-50.50049975012493,-61.132183908045974,-75.7507496251874,254.32359307602567
378,1.0,18.052473763118442,4.0,7.691025854665247,20.0,100.0,1.0,74.07407407407408,24.691358024691358,2.5,2.0,3.75,1.8,18.052473763118442,18.052473763118442,138.84204245280995,361.04947526236884,1805.2473763118442,18.052473763118442,1337.2202787495144,445.74009291650475,45.131184407796106,36.104947526236884,67.69677661169416,325.8918089680797
379,1.0,-11.947526236881558,4.0,9.739242177585787,45.0,112.5,4.0,40.0,20.0,3.1666666666666665,3.3333333333333335,3.0,3.8,-11.947526236881558,-11.947526236881558,-116.35985144404967,-537.6386806596701,-1344.0967016491752,-47.79010494752623,-477.9010494752623,-238.95052473763116,-37.833833083458266,-39.82508745627186,-35.84257871064467,142.7433831809732
380,1.0,8.052473763118442,6.0,21.631010216246008,55.0,137.5,3.0,37.735849056603776,47.16981132075472,3.1666666666666665,2.3333333333333335,3.5,3.6,8.052473763118442,8.052473763118442,174.18314223606797,442.88605697151434,1107.2151424287858,24.157421289355327,303.86693445729975,379.83366807162463,25.499500249875066,18.789105447276366,28.183658170914548,64.84233370571089
381,2.0,-6.947526236881558,4.0,11.416366503018727,32.0,100.0,3.0,64.93506493506493,12.987012987012985,3.3333333333333335,3.3333333333333335,5.0,3.4,-6.947526236881558,-13.895052473763116,-79.31550580957837,-222.32083958020985,-694.7526236881558,-20.842578710644673,-451.13806732997125,-90.22761346599424,-23.158420789605195,-23.158420789605195,-34.73763118440779,48.26812081215762
382,1.0,6.052473763118442,4.0,8.0114852652763,70.0,116.66666666666669,1.0,31.818181818181817,31.818181818181817,2.8333333333333335,1.5,3.75,2.8,6.052473763118442,6.052473763118442,48.48930437169479,423.673163418291,706.121939030485,6.052473763118442,192.5787106446777,192.5787106446777,17.14867566216892,9.078710644677663,22.69677661169416,36.63243865323712
383,1.0,-1.9475262368815578,4.0,10.094471434248138,40.0,100.0,2.0,76.19047619047619,9.523809523809524,3.3333333333333335,3.8333333333333335,4.25,3.2,-1.9475262368815578,-1.9475262368815578,-19.65924796564966,-77.90104947526231,-194.75262368815578,-3.8950524737631156,-148.38295138145202,-18.547868922681502,-6.491754122938526,-7.465517241379305,-8.27698650674662,3.7928584433420416
384,1.0,-14.947526236881558,3.0,13.218950687705894,50.0,125.0,4.0,8.0,6.0,3.6666666666666665,3.3333333333333335,4.0,3.4,-14.947526236881558,-14.947526236881558,-197.59061222852736,-747.3763118440779,-1868.4407796101948,-59.79010494752623,-119.58020989505246,-89.68515742128935,-54.807596201899045,-49.82508745627186,-59.79010494752623,223.42854060226256
385,1.0,20.052473763118442,6.0,13.218950687705894,40.0,100.0,3.0,37.5,37.5,2.0,2.3333333333333335,4.0,2.0,20.052473763118442,20.052473763118442,265.0726618411789,802.0989505247377,2005.2473763118442,60.15742128935533,751.9677661169416,751.9677661169416,40.104947526236884,46.78910544727637,80.20989505247377,402.1017040205535
386,2.0,1.0524737631184422,5.0,10.575160550164716,50.0,125.0,3.0,46.56626882459538,31.044179216396923,3.5,2.8333333333333335,4.5,3.0,1.0524737631184422,2.1049475262368844,11.130079019813554,52.62368815592211,131.55922038980526,3.1574212893553266,49.0097761842069,32.6731841228046,3.6836581709145477,2.982008995502253,4.73613193403299,1.1077010220526948
387,2.0,22.052473763118442,5.0,10.094471434248138,55.0,137.5,3.0,50.90909090909091,12.727272727272727,3.0,2.3333333333333335,3.75,3.8,22.052473763118442,44.104947526236884,222.60806645630566,1212.8860569715143,3032.215142428786,66.15742128935533,1122.6713915769387,280.6678478942347,66.15742128935533,51.455772113943034,82.69677661169416,486.31159907302725
388,2.0,2.052473763118442,4.0,10.815505108123004,50.0,125.0,2.0,30.0,20.0,2.8333333333333335,2.0,4.0,2.6,2.052473763118442,4.104947526236884,22.198540469295956,102.62368815592211,256.55922038980526,4.104947526236884,61.574212893553266,41.049475262368844,5.8153423288355865,4.104947526236884,8.209895052473769,4.212648548289579
389,1.0,-9.947526236881558,4.0,12.978606129747607,40.0,100.0,1.0,50.0,20.0,3.1666666666666665,3.5,4.0,3.2,-9.947526236881558,-9.947526236881558,-129.10502499381613,-397.9010494752623,-994.7526236881558,-9.947526236881558,-497.3763118440779,-198.95052473763116,-31.50049975012493,-34.81634182908545,-39.79010494752623,98.95327823344697
390,2.0,0.05247376311844221,4.0,8.171714970581826,55.0,137.5,1.0,73.77049180327869,16.39344262295082,2.1666666666666665,1.0,5.0,1.4,0.05247376311844221,0.10494752623688441,0.4288006356377387,2.8860569715143214,7.2151424287858035,0.05247376311844221,3.8710153120162283,0.8602256248924951,0.11369315342329143,0.05247376311844221,0.26236881559221104,0.0027534958158103857
391,1.0,14.052473763118442,6.0,12.017227897914449,40.0,100.0,5.0,34.48275862068966,6.896551724137931,3.6666666666666665,4.666666666666667,4.0,4.2,14.052473763118442,14.052473763118442,168.8717797408578,562.0989505247377,1405.2473763118442,70.26236881559221,484.5680607971877,96.91361215943752,51.52573713143428,65.57821089455274,56.20989505247377,197.4720188631322
392,1.0,10.052473763118442,6.0,20.028713163190748,48.0,100.0,3.0,29.166666666666668,25.0,4.166666666666667,3.8333333333333335,4.0,4.4,10.052473763118442,10.052473763118442,201.33811358199998,482.5187406296852,1005.2473763118442,30.157421289355327,293.19715142428794,251.31184407796104,41.88530734632685,38.5344827586207,40.20989505247377,101.05222875818465
393,2.0,-0.9475262368815578,3.0,8.412059528540114,60.0,150.0,4.0,54.54545454545454,34.090909090909086,2.6666666666666665,2.6666666666666665,5.0,2.2,-0.9475262368815578,-1.8950524737631156,-7.970647109501265,-56.85157421289347,-142.12893553223367,-3.790104947526231,-51.6832492844486,-32.30203080278037,-2.526736631684154,-2.526736631684154,-4.737631184407789,0.897805969578926
394,2.0,1.0524737631184422,4.0,9.133093202414981,40.0,100.0,3.0,45.44720436706612,32.46228883361866,3.5,2.6666666666666665,4.75,3.6,1.0524737631184422,2.1049475262368844,9.61234097165716,42.09895052473769,105.24737631184422,3.1574212893553266,47.83199020341898,34.16570728815641,3.6836581709145477,2.806596701649179,4.9992503748126005,1.1077010220526948
395,2.0,-4.947526236881558,4.0,8.652404086498404,30.0,150.0,1.0,75.75757575757575,18.181818181818183,2.0,1.6666666666666667,5.0,1.0,-4.947526236881558,-9.895052473763116,-42.80799623005206,-148.42578710644673,-742.1289355322336,-4.947526236881558,-374.8125937031483,-89.9550224887556,-9.895052473763116,-8.245877061469264,-24.73763118440779,24.478015864631388
396,1.0,-14.947526236881558,4.0,11.216079371386819,12.0,100.0,4.0,66.66666666666666,33.33333333333333,3.1666666666666665,4.166666666666667,2.25,3.4,-14.947526236881558,-14.947526236881558,-167.6526406787505,-179.3703148425787,-1494.7526236881558,-59.79010494752623,-996.5017491254371,-498.25087456271854,-47.333833083458266,-62.28135932033983,-33.63193403298351,223.42854060226256
397,1.0,8.052473763118442,5.0,12.497917013831028,40.0,100.0,1.0,50.0,25.0,2.3333333333333335,2.0,4.0,2.0,8.052473763118442,8.052473763118442,100.63914884750594,322.0989505247377,805.2473763118442,8.052473763118442,402.6236881559221,201.31184407796104,18.789105447276366,16.104947526236884,32.20989505247377,64.84233370571089
398,1.0,5.052473763118442,5.0,14.420673477497338,60.0,100.0,1.0,50.0,30.0,3.5,2.6666666666666665,3.0,2.8,5.052473763118442,5.052473763118442,72.86007439155328,303.14842578710653,505.2473763118442,5.052473763118442,252.6236881559221,151.57421289355327,17.683658170914548,13.473263368315845,15.157421289355327,25.527491127000232
399,1.0,7.052473763118442,4.0,11.536538781997873,40.0,100.0,2.0,62.5,12.5,3.3333333333333335,3.1666666666666665,3.0,3.2,7.052473763118442,7.052473763118442,81.36113707723838,282.0989505247377,705.2473763118442,14.104947526236884,440.77961019490266,88.15592203898052,23.508245877061476,22.332833583208398,21.157421289355327,49.737386179474
400,2.0,12.052473763118442,6.0,19.227564636663118,40.0,100.0,3.0,36.36363636363637,18.181818181818183,4.333333333333333,2.5,3.0,4.2,12.052473763118442,24.104947526236884,231.73971831204622,482.0989505247377,1205.2473763118442,36.15742128935533,438.271773204307,219.1358866021535,52.227386306846576,30.131184407796106,36.15742128935533,145.26212381065844
401,1.0,5.052473763118442,5.0,13.218950687705894,40.0,100.0,3.0,46.875,31.25,4.166666666666667,3.5,3.25,3.4,5.052473763118442,5.052473763118442,66.78840152559052,202.0989505247377,505.2473763118442,15.157421289355327,236.83470764617698,157.88980509745133,21.05197401299351,17.683658170914548,16.420539730134937,25.527491127000232
402,2.0,5.052473763118442,4.0,15.622396267288783,55.0,137.5,5.0,18.181818181818183,18.181818181818183,3.5,2.1666666666666665,4.0,3.4,5.052473763118442,10.104947526236884,78.93174725751607,277.88605697151434,694.7151424287858,25.26236881559221,91.86315932942622,91.86315932942622,17.683658170914548,10.947026486756624,20.20989505247377,25.527491127000232
403,1.0,22.052473763118442,6.0,15.622396267288783,40.0,100.0,2.0,25.870033877425314,51.74006775485063,4.166666666666667,4.0,4.0,4.6,22.052473763118442,22.052473763118442,344.5124838014254,882.0989505247377,2205.247376311844,44.104947526236884,570.498243332907,1140.996486665814,91.88530734632685,88.20989505247377,88.20989505247377,486.31159907302725
404,1.0,7.052473763118442,4.0,6.008613948957224,50.0,125.0,4.0,60.0,30.0,2.6666666666666665,3.5,3.0,3.0,7.052473763118442,7.052473763118442,42.37559222772832,352.6236881559221,881.5592203898053,28.20989505247377,423.14842578710653,211.57421289355327,18.806596701649177,24.683658170914548,21.157421289355327,49.737386179474
405,2.0,-5.947526236881558,4.0,8.652404086498404,50.0,125.0,1.0,57.692307692307686,38.46153846153847,3.0,2.1666666666666665,5.0,1.2,-5.947526236881558,-11.895052473763116,-51.46040031655046,-297.3763118440779,-743.4407796101947,-5.947526236881558,-343.1265136662437,-228.7510091108292,-17.842578710644673,-12.886306846576709,-29.73763118440779,35.3730683383945
406,2.0,-11.947526236881558,4.0,8.412059528540114,50.0,125.0,3.0,61.224489795918366,24.489795918367346,3.0,2.1666666666666665,3.5,2.6,-11.947526236881558,-23.895052473763116,-100.50330192344252,-597.3763118440779,-1493.4407796101948,-35.84257871064467,-731.4811981764219,-292.59247927056873,-35.84257871064467,-25.88630684657671,-41.81634182908545,142.7433831809732
407,1.0,-4.947526236881558,4.0,12.497917013831028,40.0,100.0,2.0,37.5,12.5,3.0,3.1666666666666665,5.0,3.2,-4.947526236881558,-4.947526236881558,-61.83377233229742,-197.9010494752623,-494.7526236881558,-9.895052473763116,-185.5322338830584,-61.84407796101947,-14.842578710644673,-15.667166416791598,-24.73763118440779,24.478015864631388
408,1.0,13.052473763118442,4.0,12.017227897914449,20.0,100.0,2.0,66.66666666666666,16.666666666666664,4.666666666666667,4.333333333333333,1.25,5.0,13.052473763118442,13.052473763118442,156.85455184294332,261.04947526236884,1305.2473763118442,26.104947526236884,870.1649175412293,217.54122938530733,60.91154422788607,56.56071964017991,16.315592203898053,170.36707133689532
409,1.0,-7.947526236881558,4.0,10.815505108123004,60.0,150.0,3.0,41.66666666666667,33.33333333333333,3.8333333333333335,2.8333333333333335,5.0,3.8,-7.947526236881558,-7.947526236881558,-85.95651061193408,-476.85157421289347,-1192.1289355322338,-23.842578710644673,-331.1469265367316,-264.9175412293852,-30.465517241379306,-22.51799100449775,-39.73763118440779,63.163173285920735
410,2.0,3.052473763118442,4.0,8.652404086498404,40.0,100.0,4.0,58.82352941176471,5.88235294117647,3.047208538587849,3.8333333333333335,4.0,3.4,3.052473763118442,6.104947526236884,26.41123646193517,122.09895052473769,305.2473763118442,12.209895052473769,179.5572801834378,17.955728018343777,9.3015241147899,11.701149425287362,12.209895052473769,9.317596074526463
411,1.0,-8.947526236881558,4.0,8.412059528540114,40.0,100.0,1.0,17.5,75.0,2.6666666666666665,3.8333333333333335,4.25,2.8,-8.947526236881558,-8.947526236881558,-75.26712333782218,-357.9010494752623,-894.7526236881558,-8.947526236881558,-156.58170914542725,-671.0644677661169,-23.860069965017487,-34.29885057471264,-38.026986506746624,80.05822575968385
412,1.0,-4.947526236881558,4.0,7.210336738748668,30.0,75.0,3.0,66.66666666666666,2.564102564102564,2.5,3.3333333333333335,4.75,1.6,-4.947526236881558,-4.947526236881558,-35.67333019171004,-148.42578710644673,-371.0644677661168,-14.842578710644673,-329.8350824587705,-12.685964709952712,-12.368815592203894,-16.491754122938527,-23.5007496251874,24.478015864631388
413,2.0,-14.947526236881558,4.0,16.824119057080228,35.0,175.0,3.0,71.42857142857143,20.0,3.8333333333333335,3.8333333333333335,3.25,3.0,-14.947526236881558,-29.895052473763116,-251.47896101812572,-523.1634182908546,-2615.8170914542725,-44.84257871064467,-1067.6804454915398,-298.95052473763116,-57.29885057471264,-57.29885057471264,-48.579460269865066,223.42854060226256
414,1.0,4.052473763118442,5.0,14.420673477497337,40.0,100.0,3.0,41.86046511627907,41.86046511627907,2.1666666666666665,3.5,4.25,2.2,4.052473763118442,4.052473763118442,58.439400914055945,162.0989505247377,405.2473763118442,12.157421289355327,169.63843659565575,169.63843659565575,8.780359820089958,14.183658170914548,17.22301349325338,16.422543600763348
415,1.0,6.052473763118442,6.0,18.025841846871675,40.0,100.0,2.0,37.5,25.0,3.5,3.8333333333333335,3.5,4.0,6.052473763118442,6.052473763118442,109.1009348363133,242.0989505247377,605.2473763118442,12.104947526236884,226.9677661169416,151.31184407796104,21.183658170914548,23.201149425287362,21.183658170914548,36.63243865323712
416,2.0,10.052473763118442,4.0,7.210336738748668,40.0,100.0,2.0,79.54545454545455,11.363636363636363,1.8333333333333333,2.8333333333333335,3.75,2.2,10.052473763118442,20.104947526236884,72.48172088951998,402.0989505247377,1005.2473763118442,20.104947526236884,799.6285947935124,114.2326563990732,18.42953523238381,28.482008995502255,37.69677661169416,101.05222875818465
417,1.0,-1.9475262368815578,5.0,14.901362593413918,40.0,100.0,1.0,45.0,40.0,4.333333333333333,3.8333333333333335,1.5,4.6,-1.9475262368815578,-1.9475262368815578,-29.02079461595902,-77.90104947526231,-194.75262368815578,-1.9475262368815578,-87.6386806596701,-77.90104947526231,-8.439280359820083,-7.465517241379305,-2.9212893553223367,3.7928584433420416
418,1.0,-7.947526236881558,4.0,8.412059528540114,55.0,137.5,2.0,38.46153846153847,38.46153846153847,2.1666666666666665,2.6666666666666665,4.25,1.6,-7.947526236881558,-7.947526236881558,-66.85506380928206,-437.11394302848566,-1092.7848575712142,-15.895052473763116,-305.6740860339061,-305.6740860339061,-17.21964017991004,-21.19340329835082,-33.776986506746624,63.163173285920735
419,1.0,-0.9475262368815578,4.0,9.613782318331559,45.0,112.5,3.0,60.0,16.0,3.6666666666666665,2.6666666666666665,4.0,3.4,-0.9475262368815578,-0.9475262368815578,-9.10931098228716,-42.6386806596701,-106.59670164917526,-2.8425787106446734,-56.85157421289347,-15.160419790104925,-3.4742628685657118,-2.526736631684154,-3.790104947526231,0.897805969578926
420,1.0,-7.947526236881558,4.0,9.613782318331559,52.0,130.0,2.0,13.333333333333334,83.33333333333334,4.0,2.0,3.0,4.2,-7.947526236881558,-7.947526236881558,-76.40578721060807,-413.271364317841,-1033.1784107946025,-15.895052473763116,-105.96701649175411,-662.2938530734632,-31.79010494752623,-15.895052473763116,-23.842578710644673,63.163173285920735
421,2.0,-4.947526236881558,4.0,16.824119057080228,50.0,125.0,5.0,40.0,10.0,3.6666666666666665,4.333333333333333,2.5,4.2,-4.947526236881558,-9.895052473763116,-83.23777044732344,-247.3763118440779,-618.4407796101947,-24.73763118440779,-197.9010494752623,-49.47526236881558,-18.140929535232377,-21.43928035982008,-12.368815592203894,24.478015864631388
422,1.0,1.0524737631184422,6.0,18.025841846871675,40.0,100.0,2.0,33.33333333333333,22.22222222222222,3.6666666666666665,2.8333333333333335,4.0,3.4,1.0524737631184422,1.0524737631184422,18.971725601954923,42.09895052473769,105.24737631184422,2.1049475262368844,35.082458770614735,23.38830584707649,3.8590704647676213,2.982008995502253,4.209895052473769,1.1077010220526948
423,1.0,-10.947526236881558,4.0,8.892748644456693,55.0,137.5,4.0,49.09090909090909,32.72727272727273,3.0343137254901964,4.0,4.0,3.2,-10.947526236881558,-10.947526236881558,-97.35359910318256,-602.1139430284857,-1505.2848575712142,-43.79010494752623,-537.4240152650947,-358.2826768433964,-33.21822912073375,-43.79010494752623,-43.79010494752623,119.84833070721008
424,1.0,-6.947526236881558,4.0,12.497917013831028,50.0,125.0,2.0,27.27272727272727,36.36363636363637,2.8333333333333335,3.6666666666666665,4.0,3.6,-6.947526236881558,-6.947526236881558,-86.82960635995948,-347.3763118440779,-868.4407796101947,-13.895052473763116,-189.47798827858793,-252.63731770478395,-19.684657671164416,-25.47426286856571,-27.79010494752623,48.26812081215762
425,2.0,13.052473763118442,4.0,7.210336738748668,40.0,100.0,3.0,75.0,5.0,4.333333333333333,3.6666666666666665,3.0,4.0,13.052473763118442,26.104947526236884,94.11273110576599,522.0989505247377,1305.2473763118442,39.15742128935533,978.9355322338831,65.26236881559221,56.56071964017991,47.85907046476762,39.15742128935533,170.36707133689532
426,2.0,-9.947526236881558,4.0,10.983746298693806,40.0,100.0,3.0,100.0,0.0,3.088772324596079,3.6666666666666665,3.5,3.2,-9.947526236881558,-19.895052473763116,-109.26110448550733,-397.9010494752623,-994.7526236881558,-29.842578710644673,-994.7526236881558,-0.0,-30.725643738673135,-36.47426286856571,-34.81634182908545,98.95327823344697
427,1.0,0.05247376311844221,5.0,12.738261571789318,40.0,100.0,3.0,34.883720930232556,46.51162790697674,3.8333333333333335,3.3333333333333335,3.75,4.0,0.05247376311844221,0.05247376311844221,0.6684245202588279,2.0989505247376883,5.247376311844221,0.15742128935532662,1.8304801087828675,2.4406401450438233,0.2011494252873618,0.1749125437281407,0.19677661169415828,0.0027534958158103857
428,1.0,5.052473763118442,4.0,14.420673477497337,49.0,122.5,5.0,45.0,12.5,3.6666666666666665,2.562091503267974,4.0,3.8,5.052473763118442,5.052473763118442,72.86007439155328,247.57121439280365,618.9280359820092,25.26236881559221,227.36131934032989,63.15592203898053,18.525737131434287,12.944900098970127,20.20989505247377,25.527491127000232
429,1.0,2.052473763118442,4.0,15.488871512867512,36.0,100.0,3.0,50.0,25.0,3.3333333333333335,2.6666666666666665,4.0,3.4,2.052473763118442,2.052473763118442,31.79050240047322,73.88905547226392,205.24737631184422,6.157421289355327,102.62368815592211,51.311844077961055,6.841579210394808,5.473263368315846,8.209895052473769,4.212648548289579
430,2.0,20.052473763118442,5.0,14.420673477497337,40.0,100.0,4.0,60.0,20.0,2.6666666666666665,4.0,3.0,3.8,20.052473763118442,40.104947526236884,289.1701765540133,802.0989505247377,2005.2473763118442,80.20989505247377,1203.1484257871066,401.04947526236884,53.47326336831584,80.20989505247377,60.15742128935533,402.1017040205535
431,1.0,8.052473763118442,4.0,11.77688333995616,40.0,100.0,2.0,40.0,40.0,4.0,3.3333333333333335,2.25,3.2,8.052473763118442,8.052473763118442,94.83304410630367,322.0989505247377,805.2473763118442,16.104947526236884,322.0989505247377,322.0989505247377,32.20989505247377,26.84157921039481,18.118065967016495,64.84233370571089
432,2.0,5.052473763118442,3.0,9.133093202414981,60.0,150.0,2.0,83.33333333333334,13.333333333333334,4.666666666666667,4.166666666666667,4.0,4.2,5.052473763118442,10.104947526236884,46.14471378131709,303.14842578710653,757.8710644677664,10.104947526236884,421.03948025987023,67.36631684157923,23.578210894552733,21.05197401299351,20.20989505247377,25.527491127000232
433,2.0,15.052473763118442,6.0,16.58377449912194,48.0,120.0,2.0,39.130434782608695,17.391304347826086,3.0,1.8333333333333333,4.0,3.6,15.052473763118442,30.104947526236884,249.62683054150568,722.5187406296852,1806.2968515742132,30.104947526236884,589.0098429046346,261.78215240205986,45.15742128935533,27.596201899050477,60.20989505247377,226.5769663893691
